Timestamp,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS2M
2017-01-01 00:00:00,0.0,0.0,0.0,-0.42,100.0,1.12
2017-01-01 01:00:00,0.0,0.0,0.0,-0.16,99.81,1.35
2017-01-01 02:00:00,0.0,0.0,0.0,-0.02,99.0,1.39
2017-01-01 03:00:00,0.0,0.0,0.0,-0.27,98.56,1.38
2017-01-01 04:00:00,0.0,0.0,0.0,-0.66,97.62,1.46
2017-01-01 05:00:00,0.0,0.0,0.0,-1.29,98.0,1.44
2017-01-01 06:00:00,0.0,0.0,0.0,-2.09,99.0,1.29
2017-01-01 07:00:00,0.0,0.0,0.0,-2.95,98.88,1.33
2017-01-01 08:00:00,53.41,22.23,27.78,-3.54,96.19,1.39
2017-01-01 09:00:00,94.38,86.7,107.7,-3.87,91.12,1.44
2017-01-01 10:00:00,398.84,126.34,250.06,-3.73,86.0,1.4
2017-01-01 11:00:00,613.7,128.14,347.71,-2.99,81.19,1.31
2017-01-01 12:00:00,660.34,129.25,368.34,-2.07,77.38,1.18
2017-01-01 13:00:00,375.56,165.37,286.59,-1.36,75.69,1.02
2017-01-01 14:00:00,183.67,106.48,151.02,-1.09,77.94,0.68
2017-01-01 15:00:00,288.9,37.39,74.05,-2.41,86.38,0.4
2017-01-01 16:00:00,118.48,6.3,7.72,-4.77,90.25,0.68
2017-01-01 17:00:00,0.0,0.0,0.0,-5.92,94.44,0.66
2017-01-01 18:00:00,0.0,0.0,0.0,-5.72,96.31,0.73
2017-01-01 19:00:00,0.0,0.0,0.0,-5.81,98.56,0.72
2017-01-01 20:00:00,0.0,0.0,0.0,-6.4,100.0,0.68
2017-01-01 21:00:00,0.0,0.0,0.0,-6.85,100.0,0.72
2017-01-01 22:00:00,0.0,0.0,0.0,-6.89,100.0,0.75
2017-01-01 23:00:00,0.0,0.0,0.0,-7.02,100.0,0.71
2017-01-02 00:00:00,0.0,0.0,0.0,-7.37,100.0,0.61
2017-01-02 01:00:00,0.0,0.0,0.0,-7.78,100.0,0.55
2017-01-02 02:00:00,0.0,0.0,0.0,-8.23,100.0,0.69
2017-01-02 03:00:00,0.0,0.0,0.0,-8.75,100.0,0.72
2017-01-02 04:00:00,0.0,0.0,0.0,-8.38,100.0,0.73
2017-01-02 05:00:00,0.0,0.0,0.0,-7.2,99.12,0.63
2017-01-02 06:00:00,0.0,0.0,0.0,-6.59,94.5,0.65
2017-01-02 07:00:00,0.0,0.0,0.0,-5.99,90.19,0.74
2017-01-02 08:00:00,131.74,29.1,42.83,-5.13,89.94,0.65
2017-01-02 09:00:00,246.12,64.84,119.74,-2.62,84.56,0.62
2017-01-02 10:00:00,473.59,112.8,260.14,-0.88,81.25,0.74
2017-01-02 11:00:00,665.13,89.86,328.68,0.25,80.19,0.79
2017-01-02 12:00:00,846.7,70.61,378.55,1.08,78.81,0.82
2017-01-02 13:00:00,824.82,64.88,332.7,1.63,77.69,0.88
2017-01-02 14:00:00,705.33,57.53,230.15,1.43,80.56,0.9
2017-01-02 15:00:00,341.93,35.51,79.7,-0.1,88.06,0.87
2017-01-02 16:00:00,122.08,6.9,8.48,-2.95,97.88,0.93
2017-01-02 17:00:00,0.0,0.0,0.0,-3.91,99.19,1.07
2017-01-02 18:00:00,0.0,0.0,0.0,-4.54,99.75,1.03
2017-01-02 19:00:00,0.0,0.0,0.0,-5.33,100.0,0.85
2017-01-02 20:00:00,0.0,0.0,0.0,-6.08,100.0,0.69
2017-01-02 21:00:00,0.0,0.0,0.0,-6.29,100.0,0.68
2017-01-02 22:00:00,0.0,0.0,0.0,-6.26,99.69,0.55
2017-01-02 23:00:00,0.0,0.0,0.0,-6.02,98.81,0.58
2017-01-03 00:00:00,0.0,0.0,0.0,-4.81,95.62,0.62
2017-01-03 01:00:00,0.0,0.0,0.0,-4.08,95.81,0.57
2017-01-03 02:00:00,0.0,0.0,0.0,-3.49,96.19,0.56
2017-01-03 03:00:00,0.0,0.0,0.0,-2.88,97.25,0.51
2017-01-03 04:00:00,0.0,0.0,0.0,-2.36,96.0,0.76
2017-01-03 05:00:00,0.0,0.0,0.0,-1.79,94.69,0.91
2017-01-03 06:00:00,0.0,0.0,0.0,-1.34,95.62,0.92
2017-01-03 07:00:00,0.0,0.0,0.0,-1.06,96.19,1.0
2017-01-03 08:00:00,17.43,10.3,12.12,-0.86,97.0,0.88
2017-01-03 09:00:00,45.3,48.84,58.98,-0.56,96.44,0.79
2017-01-03 10:00:00,37.67,41.01,52.77,-0.32,95.88,0.79
2017-01-03 11:00:00,51.72,91.45,110.09,-0.17,95.5,0.85
2017-01-03 12:00:00,87.2,54.09,85.96,0.02,95.12,0.91
2017-01-03 13:00:00,38.46,45.78,58.34,0.06,95.69,0.99
2017-01-03 14:00:00,40.16,24.28,34.2,0.05,96.38,1.06
2017-01-03 15:00:00,7.73,30.22,31.23,0.08,96.81,1.1
2017-01-03 16:00:00,5.91,5.77,5.86,-0.02,97.56,1.15
2017-01-03 17:00:00,0.0,0.0,0.0,-0.03,97.69,1.16
2017-01-03 18:00:00,0.0,0.0,0.0,-0.06,97.75,1.13
2017-01-03 19:00:00,0.0,0.0,0.0,-0.08,97.81,1.05
2017-01-03 20:00:00,0.0,0.0,0.0,-0.24,98.12,1.06
2017-01-03 21:00:00,0.0,0.0,0.0,-0.46,98.25,1.08
2017-01-03 22:00:00,0.0,0.0,0.0,-0.73,98.31,1.08
2017-01-03 23:00:00,0.0,0.0,0.0,-0.93,98.31,1.05
2017-01-04 00:00:00,0.0,0.0,0.0,-1.12,98.38,1.03
2017-01-04 01:00:00,0.0,0.0,0.0,-1.31,98.56,0.98
2017-01-04 02:00:00,0.0,0.0,0.0,-1.52,98.81,0.87
2017-01-04 03:00:00,0.0,0.0,0.0,-1.81,99.0,0.74
2017-01-04 04:00:00,0.0,0.0,0.0,-2.35,99.12,0.47
2017-01-04 05:00:00,0.0,0.0,0.0,-2.82,98.12,0.5
2017-01-04 06:00:00,0.0,0.0,0.0,-3.74,99.19,0.38
2017-01-04 07:00:00,0.0,0.0,0.0,-2.78,99.31,0.42
2017-01-04 08:00:00,37.05,23.33,27.22,-0.83,99.06,0.93
2017-01-04 09:00:00,37.28,31.97,40.34,-0.19,98.69,1.16
2017-01-04 10:00:00,51.34,52.72,68.8,0.4,98.06,1.48
2017-01-04 11:00:00,61.6,76.02,98.31,0.68,97.25,1.79
2017-01-04 12:00:00,102.38,120.81,158.41,0.97,95.38,1.84
2017-01-04 13:00:00,99.27,84.85,117.5,1.19,93.5,1.82
2017-01-04 14:00:00,74.6,54.93,73.53,1.11,91.94,2.19
2017-01-04 15:00:00,40.01,31.4,36.77,0.63,91.88,2.56
2017-01-04 16:00:00,11.26,6.23,6.41,-0.35,92.38,2.74
2017-01-04 17:00:00,0.0,0.0,0.0,-1.63,91.44,2.87
2017-01-04 18:00:00,0.0,0.0,0.0,-2.92,89.69,2.88
2017-01-04 19:00:00,0.0,0.0,0.0,-4.22,88.38,2.81
2017-01-04 20:00:00,0.0,0.0,0.0,-5.2,87.94,2.78
2017-01-04 21:00:00,0.0,0.0,0.0,-6.09,87.56,2.62
2017-01-04 22:00:00,0.0,0.0,0.0,-6.77,87.62,2.48
2017-01-04 23:00:00,0.0,0.0,0.0,-7.08,87.5,2.44
2017-01-05 00:00:00,0.0,0.0,0.0,-7.3,87.19,2.49
2017-01-05 01:00:00,0.0,0.0,0.0,-7.29,87.44,2.54
2017-01-05 02:00:00,0.0,0.0,0.0,-7.0,88.69,2.56
2017-01-05 03:00:00,0.0,0.0,0.0,-6.86,89.88,2.5
2017-01-05 04:00:00,0.0,0.0,0.0,-7.32,90.44,2.46
2017-01-05 05:00:00,0.0,0.0,0.0,-8.17,89.94,2.38
2017-01-05 06:00:00,0.0,0.0,0.0,-9.07,89.19,2.23
2017-01-05 07:00:00,0.0,0.0,0.0,-9.84,89.19,2.02
2017-01-05 08:00:00,286.88,21.15,51.48,-10.06,88.94,1.86
2017-01-05 09:00:00,142.49,85.27,117.4,-9.7,88.19,1.73
2017-01-05 10:00:00,107.7,129.79,163.66,-9.16,87.5,1.64
2017-01-05 11:00:00,629.25,127.26,356.05,-8.62,87.0,1.53
2017-01-05 12:00:00,540.73,120.74,320.41,-8.08,87.0,1.4
2017-01-05 13:00:00,587.09,103.87,298.28,-7.64,88.0,1.22
2017-01-05 14:00:00,133.23,96.92,130.48,-7.44,89.75,0.96
2017-01-05 15:00:00,33.45,60.65,65.23,-7.63,92.0,0.67
2017-01-05 16:00:00,54.09,5.99,6.88,-8.1,93.25,0.51
2017-01-05 17:00:00,0.0,0.0,0.0,-8.41,93.88,0.46
2017-01-05 18:00:00,0.0,0.0,0.0,-8.74,94.06,0.53
2017-01-05 19:00:00,0.0,0.0,0.0,-9.05,93.25,0.65
2017-01-05 20:00:00,0.0,0.0,0.0,-8.31,90.31,0.99
2017-01-05 21:00:00,0.0,0.0,0.0,-7.68,89.88,1.19
2017-01-05 22:00:00,0.0,0.0,0.0,-7.84,89.5,1.2
2017-01-05 23:00:00,0.0,0.0,0.0,-8.2,89.0,1.13
2017-01-06 00:00:00,0.0,0.0,0.0,-8.7,88.19,1.06
2017-01-06 01:00:00,0.0,0.0,0.0,-9.32,87.75,0.94
2017-01-06 02:00:00,0.0,0.0,0.0,-10.69,88.25,0.79
2017-01-06 03:00:00,0.0,0.0,0.0,-11.85,89.06,0.73
2017-01-06 04:00:00,0.0,0.0,0.0,-12.48,90.75,0.63
2017-01-06 05:00:00,0.0,0.0,0.0,-12.86,92.0,0.65
2017-01-06 06:00:00,0.0,0.0,0.0,-13.0,92.38,0.81
2017-01-06 07:00:00,0.0,0.0,0.0,-13.17,93.38,0.83
2017-01-06 08:00:00,203.95,30.09,51.82,-13.04,92.12,0.81
2017-01-06 09:00:00,238.24,97.34,151.31,-11.68,91.38,0.59
2017-01-06 10:00:00,756.36,86.62,325.59,-10.5,89.56,0.6
2017-01-06 11:00:00,786.36,96.63,383.91,-9.62,87.94,0.67
2017-01-06 12:00:00,804.16,93.59,392.19,-8.88,86.38,0.74
2017-01-06 13:00:00,627.68,98.04,307.38,-8.51,85.88,0.79
2017-01-06 14:00:00,267.54,112.91,181.0,-8.41,86.12,0.74
2017-01-06 15:00:00,475.42,38.45,104.8,-8.92,87.56,0.56
2017-01-06 16:00:00,182.77,8.2,11.42,-10.89,89.81,0.6
2017-01-06 17:00:00,0.0,0.0,0.0,-12.04,89.81,0.85
2017-01-06 18:00:00,0.0,0.0,0.0,-12.12,88.88,0.91
2017-01-06 19:00:00,0.0,0.0,0.0,-11.92,87.62,0.86
2017-01-06 20:00:00,0.0,0.0,0.0,-11.46,85.5,0.73
2017-01-06 21:00:00,0.0,0.0,0.0,-11.04,85.62,0.57
2017-01-06 22:00:00,0.0,0.0,0.0,-11.07,87.88,0.55
2017-01-06 23:00:00,0.0,0.0,0.0,-11.81,90.06,0.64
2017-01-07 00:00:00,0.0,0.0,0.0,-13.42,94.69,0.81
2017-01-07 01:00:00,0.0,0.0,0.0,-14.74,96.25,0.97
2017-01-07 02:00:00,0.0,0.0,0.0,-15.46,94.69,0.94
2017-01-07 03:00:00,0.0,0.0,0.0,-15.65,90.81,0.84
2017-01-07 04:00:00,0.0,0.0,0.0,-16.03,88.12,0.81
2017-01-07 05:00:00,0.0,0.0,0.0,-16.85,88.5,0.76
2017-01-07 06:00:00,0.0,0.0,0.0,-17.43,89.56,0.59
2017-01-07 07:00:00,0.0,0.0,0.0,-18.36,86.81,0.67
2017-01-07 08:00:00,190.22,37.3,57.75,-18.6,83.38,0.72
2017-01-07 09:00:00,237.63,111.45,165.55,-16.96,83.62,0.51
2017-01-07 10:00:00,279.58,187.96,276.71,-15.35,81.88,0.52
2017-01-07 11:00:00,676.55,126.41,374.84,-13.86,82.31,0.54
2017-01-07 12:00:00,778.1,94.15,384.79,-12.79,83.0,0.83
2017-01-07 13:00:00,511.76,144.41,316.36,-12.24,83.31,0.98
2017-01-07 14:00:00,200.73,123.84,175.45,-12.09,82.56,0.95
2017-01-07 15:00:00,385.52,40.04,94.94,-13.42,85.12,0.72
2017-01-07 16:00:00,191.26,8.8,12.45,-16.24,88.25,0.85
2017-01-07 17:00:00,0.0,0.0,0.0,-17.3,91.12,1.08
2017-01-07 18:00:00,0.0,0.0,0.0,-17.78,92.5,1.11
2017-01-07 19:00:00,0.0,0.0,0.0,-18.09,93.0,1.07
2017-01-07 20:00:00,0.0,0.0,0.0,-17.95,92.12,1.11
2017-01-07 21:00:00,0.0,0.0,0.0,-17.74,90.19,1.09
2017-01-07 22:00:00,0.0,0.0,0.0,-18.36,91.56,1.09
2017-01-07 23:00:00,0.0,0.0,0.0,-19.23,91.44,1.14
2017-01-08 00:00:00,0.0,0.0,0.0,-19.47,90.12,1.18
2017-01-08 01:00:00,0.0,0.0,0.0,-19.17,89.31,1.09
2017-01-08 02:00:00,0.0,0.0,0.0,-18.5,87.75,1.02
2017-01-08 03:00:00,0.0,0.0,0.0,-18.02,87.19,0.94
2017-01-08 04:00:00,0.0,0.0,0.0,-17.91,87.25,0.88
2017-01-08 05:00:00,0.0,0.0,0.0,-17.79,87.81,0.82
2017-01-08 06:00:00,0.0,0.0,0.0,-17.86,89.0,0.76
2017-01-08 07:00:00,0.0,0.0,0.0,-18.17,91.12,0.66
2017-01-08 08:00:00,34.27,35.1,38.83,-17.95,92.06,0.6
2017-01-08 09:00:00,90.53,108.35,129.08,-17.06,90.56,0.71
2017-01-08 10:00:00,382.84,156.51,278.67,-15.91,88.25,0.76
2017-01-08 11:00:00,845.16,77.13,389.16,-14.92,87.62,0.93
2017-01-08 12:00:00,145.93,252.66,307.5,-14.07,87.88,1.22
2017-01-08 13:00:00,491.84,130.3,296.82,-13.7,89.62,1.49
2017-01-08 14:00:00,225.19,113.55,172.09,-13.81,91.31,1.73
2017-01-08 15:00:00,526.73,43.66,120.19,-14.35,91.31,1.85
2017-01-08 16:00:00,207.56,9.19,13.45,-15.24,90.0,1.85
2017-01-08 17:00:00,0.0,0.0,0.0,-16.06,88.38,1.68
2017-01-08 18:00:00,0.0,0.0,0.0,-16.81,87.75,1.42
2017-01-08 19:00:00,0.0,0.0,0.0,-17.35,87.56,1.19
2017-01-08 20:00:00,0.0,0.0,0.0,-18.64,88.06,0.96
2017-01-08 21:00:00,0.0,0.0,0.0,-20.34,87.19,0.89
2017-01-08 22:00:00,0.0,0.0,0.0,-21.51,87.38,0.98
2017-01-08 23:00:00,0.0,0.0,0.0,-21.8,89.25,1.09
2017-01-09 00:00:00,0.0,0.0,0.0,-21.88,92.88,1.0
2017-01-09 01:00:00,0.0,0.0,0.0,-21.85,96.06,1.01
2017-01-09 02:00:00,0.0,0.0,0.0,-21.98,99.31,1.08
2017-01-09 03:00:00,0.0,0.0,0.0,-22.21,100.0,1.18
2017-01-09 04:00:00,0.0,0.0,0.0,-22.55,100.0,1.27
2017-01-09 05:00:00,0.0,0.0,0.0,-23.06,100.0,1.37
2017-01-09 06:00:00,0.0,0.0,0.0,-23.49,100.0,1.34
2017-01-09 07:00:00,0.0,0.0,0.0,-22.84,100.0,1.06
2017-01-09 08:00:00,25.39,20.8,23.59,-19.89,96.0,0.98
2017-01-09 09:00:00,50.21,88.24,99.81,-15.81,90.81,1.01
2017-01-09 10:00:00,74.18,143.15,166.95,-12.82,90.56,0.98
2017-01-09 11:00:00,83.38,193.73,224.69,-10.92,92.19,1.08
2017-01-09 12:00:00,80.18,181.79,212.12,-9.72,93.56,1.17
2017-01-09 13:00:00,75.65,127.55,153.36,-9.02,93.81,1.17
2017-01-09 14:00:00,47.61,89.98,102.49,-8.76,94.19,1.05
2017-01-09 15:00:00,76.98,61.14,72.55,-8.86,94.75,0.99
2017-01-09 16:00:00,63.85,7.84,9.26,-9.04,94.5,1.04
2017-01-09 17:00:00,0.0,0.0,0.0,-8.95,93.69,1.15
2017-01-09 18:00:00,0.0,0.0,0.0,-8.96,93.81,1.23
2017-01-09 19:00:00,0.0,0.0,0.0,-9.11,93.56,1.43
2017-01-09 20:00:00,0.0,0.0,0.0,-9.13,93.75,1.4
2017-01-09 21:00:00,0.0,0.0,0.0,-9.54,95.06,1.35
2017-01-09 22:00:00,0.0,0.0,0.0,-9.84,94.88,1.31
2017-01-09 23:00:00,0.0,0.0,0.0,-10.15,94.5,1.27
2017-01-10 00:00:00,0.0,0.0,0.0,-10.52,94.25,1.18
2017-01-10 01:00:00,0.0,0.0,0.0,-10.57,92.88,1.21
2017-01-10 02:00:00,0.0,0.0,0.0,-10.21,90.38,1.27
2017-01-10 03:00:00,0.0,0.0,0.0,-10.63,91.38,1.06
2017-01-10 04:00:00,0.0,0.0,0.0,-10.99,90.62,0.93
2017-01-10 05:00:00,0.0,0.0,0.0,-10.93,88.62,0.92
2017-01-10 06:00:00,0.0,0.0,0.0,-10.57,87.5,0.81
2017-01-10 07:00:00,0.0,0.0,0.0,-10.26,87.62,0.73
2017-01-10 08:00:00,22.53,22.37,24.88,-9.58,87.5,0.71
2017-01-10 09:00:00,53.88,88.83,101.32,-7.87,86.88,0.8
2017-01-10 10:00:00,89.91,152.9,181.91,-6.52,87.56,0.86
2017-01-10 11:00:00,70.98,160.08,186.59,-5.33,87.62,0.88
2017-01-10 12:00:00,80.04,129.65,160.12,-4.23,87.56,0.94
2017-01-10 13:00:00,66.57,129.92,152.82,-3.5,88.38,1.02
2017-01-10 14:00:00,47.88,70.82,83.55,-3.44,90.25,1.16
2017-01-10 15:00:00,13.24,39.38,41.38,-3.81,93.12,1.3
2017-01-10 16:00:00,12.23,9.73,10.02,-4.11,95.25,1.34
2017-01-10 17:00:00,0.0,0.0,0.0,-4.1,95.81,1.38
2017-01-10 18:00:00,0.0,0.0,0.0,-3.89,95.94,1.34
2017-01-10 19:00:00,0.0,0.0,0.0,-3.52,95.94,1.33
2017-01-10 20:00:00,0.0,0.0,0.0,-2.98,95.88,1.45
2017-01-10 21:00:00,0.0,0.0,0.0,-2.44,95.88,1.59
2017-01-10 22:00:00,0.0,0.0,0.0,-2.05,95.94,2.02
2017-01-10 23:00:00,0.0,0.0,0.0,-1.64,96.31,2.15
2017-01-11 00:00:00,0.0,0.0,0.0,-1.07,96.31,2.2
2017-01-11 01:00:00,0.0,0.0,0.0,-0.14,96.69,2.25
2017-01-11 02:00:00,0.0,0.0,0.0,0.16,97.62,2.49
2017-01-11 03:00:00,0.0,0.0,0.0,0.3,97.12,3.11
2017-01-11 04:00:00,0.0,0.0,0.0,0.72,95.5,3.71
2017-01-11 05:00:00,0.0,0.0,0.0,0.96,95.0,3.75
2017-01-11 06:00:00,0.0,0.0,0.0,1.02,91.12,3.64
2017-01-11 07:00:00,0.0,0.0,0.0,0.92,88.69,3.57
2017-01-11 08:00:00,55.59,35.23,41.5,0.84,87.06,3.57
2017-01-11 09:00:00,166.91,98.63,137.61,0.8,84.81,3.39
2017-01-11 10:00:00,576.3,90.27,277.4,1.02,83.12,3.1
2017-01-11 11:00:00,647.04,102.32,345.5,1.48,81.94,2.51
2017-01-11 12:00:00,704.04,111.55,381.48,2.05,80.75,2.05
2017-01-11 13:00:00,759.71,88.2,351.74,2.34,80.56,1.76
2017-01-11 14:00:00,285.3,127.55,204.25,2.38,81.5,1.64
2017-01-11 15:00:00,96.89,70.2,85.16,2.04,83.94,1.75
2017-01-11 16:00:00,19.02,11.55,12.04,1.38,88.5,1.36
2017-01-11 17:00:00,0.0,0.0,0.0,0.69,94.06,0.91
2017-01-11 18:00:00,0.0,0.0,0.0,0.97,93.31,1.28
2017-01-11 19:00:00,0.0,0.0,0.0,1.13,92.06,1.43
2017-01-11 20:00:00,0.0,0.0,0.0,1.83,85.0,1.65
2017-01-11 21:00:00,0.0,0.0,0.0,2.09,82.81,1.81
2017-01-11 22:00:00,0.0,0.0,0.0,2.42,80.0,2.04
2017-01-11 23:00:00,0.0,0.0,0.0,2.33,82.44,2.06
2017-01-12 00:00:00,0.0,0.0,0.0,2.47,86.06,1.98
2017-01-12 01:00:00,0.0,0.0,0.0,2.8,89.5,1.96
2017-01-12 02:00:00,0.0,0.0,0.0,3.17,92.69,1.99
2017-01-12 03:00:00,0.0,0.0,0.0,3.02,96.06,1.62
2017-01-12 04:00:00,0.0,0.0,0.0,3.02,96.56,1.77
2017-01-12 05:00:00,0.0,0.0,0.0,3.65,97.56,2.06
2017-01-12 06:00:00,0.0,0.0,0.0,4.02,99.38,1.86
2017-01-12 07:00:00,0.0,0.0,0.0,4.45,100.0,1.61
2017-01-12 08:00:00,16.05,12.58,14.41,4.39,100.0,1.21
2017-01-12 09:00:00,40.85,47.05,56.66,4.45,100.0,0.93
2017-01-12 10:00:00,72.59,53.65,77.37,4.67,100.0,1.06
2017-01-12 11:00:00,33.87,43.46,56.27,4.34,99.81,0.95
2017-01-12 12:00:00,42.66,63.11,79.59,4.21,97.19,1.22
2017-01-12 13:00:00,31.0,28.33,39.17,3.38,96.88,0.89
2017-01-12 14:00:00,30.73,41.02,49.38,2.36,98.38,0.67
2017-01-12 15:00:00,17.41,38.15,40.9,1.34,96.94,0.91
2017-01-12 16:00:00,20.62,8.99,9.56,0.08,99.81,0.87
2017-01-12 17:00:00,0.0,0.0,0.0,-1.27,100.0,1.02
2017-01-12 18:00:00,0.0,0.0,0.0,-1.02,98.0,1.42
2017-01-12 19:00:00,0.0,0.0,0.0,-0.67,93.56,1.89
2017-01-12 20:00:00,0.0,0.0,0.0,-1.02,89.25,1.91
2017-01-12 21:00:00,0.0,0.0,0.0,-2.04,83.62,1.86
2017-01-12 22:00:00,0.0,0.0,0.0,-3.23,81.44,1.77
2017-01-12 23:00:00,0.0,0.0,0.0,-4.44,81.25,1.75
2017-01-13 00:00:00,0.0,0.0,0.0,-5.16,80.81,1.79
2017-01-13 01:00:00,0.0,0.0,0.0,-5.57,81.38,1.69
2017-01-13 02:00:00,0.0,0.0,0.0,-5.74,82.0,1.62
2017-01-13 03:00:00,0.0,0.0,0.0,-5.71,84.88,1.6
2017-01-13 04:00:00,0.0,0.0,0.0,-4.65,84.12,1.81
2017-01-13 05:00:00,0.0,0.0,0.0,-3.55,80.94,2.17
2017-01-13 06:00:00,0.0,0.0,0.0,-3.88,79.62,2.12
2017-01-13 07:00:00,0.0,0.0,0.0,-5.0,75.31,2.19
2017-01-13 08:00:00,292.85,24.38,58.48,-5.5,68.44,2.35
2017-01-13 09:00:00,186.68,89.72,133.99,-5.17,61.94,2.65
2017-01-13 10:00:00,578.25,118.58,308.84,-5.04,59.88,2.83
2017-01-13 11:00:00,826.42,73.29,388.01,-5.59,60.44,2.91
2017-01-13 12:00:00,739.49,134.55,422.2,-6.81,61.5,2.87
2017-01-13 13:00:00,461.68,173.38,336.34,-8.26,63.56,2.72
2017-01-13 14:00:00,519.49,94.53,237.49,-9.48,65.44,2.46
2017-01-13 15:00:00,739.72,32.25,151.35,-10.89,69.12,2.14
2017-01-13 16:00:00,306.46,10.7,19.77,-12.13,72.06,1.76
2017-01-13 17:00:00,0.0,0.0,0.0,-13.12,73.06,1.5
2017-01-13 18:00:00,0.0,0.0,0.0,-13.58,73.0,1.34
2017-01-13 19:00:00,0.0,0.0,0.0,-14.25,75.06,1.16
2017-01-13 20:00:00,0.0,0.0,0.0,-15.02,80.0,0.99
2017-01-13 21:00:00,0.0,0.0,0.0,-15.67,86.19,0.83
2017-01-13 22:00:00,0.0,0.0,0.0,-16.2,90.19,0.81
2017-01-13 23:00:00,0.0,0.0,0.0,-16.79,92.62,0.79
2017-01-14 00:00:00,0.0,0.0,0.0,-17.34,94.38,0.76
2017-01-14 01:00:00,0.0,0.0,0.0,-17.81,95.94,0.69
2017-01-14 02:00:00,0.0,0.0,0.0,-18.28,97.69,0.59
2017-01-14 03:00:00,0.0,0.0,0.0,-18.67,98.38,0.54
2017-01-14 04:00:00,0.0,0.0,0.0,-19.0,98.25,0.49
2017-01-14 05:00:00,0.0,0.0,0.0,-19.26,98.62,0.45
2017-01-14 06:00:00,0.0,0.0,0.0,-19.53,100.0,0.37
2017-01-14 07:00:00,0.0,0.0,0.0,-19.56,100.0,0.42
2017-01-14 08:00:00,45.59,35.96,41.36,-18.12,87.19,0.52
2017-01-14 09:00:00,91.59,108.84,130.74,-14.85,69.81,0.15
2017-01-14 10:00:00,124.47,164.35,205.6,-12.27,62.81,0.44
2017-01-14 11:00:00,198.42,165.96,242.05,-10.76,61.94,0.64
2017-01-14 12:00:00,124.89,206.52,255.46,-9.35,61.5,0.83
2017-01-14 13:00:00,153.91,174.96,229.77,-8.1,62.62,0.93
2017-01-14 14:00:00,105.67,123.52,152.95,-7.42,65.75,0.9
2017-01-14 15:00:00,54.77,100.21,109.21,-7.62,73.25,0.59
2017-01-14 16:00:00,42.12,11.72,13.05,-9.66,88.0,0.48
2017-01-14 17:00:00,0.0,0.0,0.0,-10.83,91.44,0.52
2017-01-14 18:00:00,0.0,0.0,0.0,-11.33,94.75,0.61
2017-01-14 19:00:00,0.0,0.0,0.0,-11.98,100.0,0.76
2017-01-14 20:00:00,0.0,0.0,0.0,-11.38,100.0,1.05
2017-01-14 21:00:00,0.0,0.0,0.0,-10.7,100.0,1.23
2017-01-14 22:00:00,0.0,0.0,0.0,-10.62,100.0,1.3
2017-01-14 23:00:00,0.0,0.0,0.0,-10.15,100.0,1.39
2017-01-15 00:00:00,0.0,0.0,0.0,-9.93,100.0,1.33
2017-01-15 01:00:00,0.0,0.0,0.0,-9.56,100.0,1.45
2017-01-15 02:00:00,0.0,0.0,0.0,-9.95,100.0,1.25
2017-01-15 03:00:00,0.0,0.0,0.0,-10.68,100.0,1.08
2017-01-15 04:00:00,0.0,0.0,0.0,-11.23,100.0,0.93
2017-01-15 05:00:00,0.0,0.0,0.0,-11.44,100.0,0.96
2017-01-15 06:00:00,0.0,0.0,0.0,-11.89,100.0,0.91
2017-01-15 07:00:00,0.0,0.0,0.0,-12.45,100.0,0.9
2017-01-15 08:00:00,271.18,42.18,74.9,-11.7,92.5,0.98
2017-01-15 09:00:00,357.08,115.42,201.57,-9.56,74.12,1.15
2017-01-15 10:00:00,675.82,112.12,337.73,-8.49,62.69,1.16
2017-01-15 11:00:00,894.92,71.58,417.24,-7.68,59.38,0.99
2017-01-15 12:00:00,807.8,99.32,418.38,-7.01,57.5,0.91
2017-01-15 13:00:00,657.62,129.51,365.84,-6.7,57.0,0.86
2017-01-15 14:00:00,367.18,126.18,229.7,-6.84,58.0,0.77
2017-01-15 15:00:00,284.4,72.98,120.72,-7.73,63.56,0.57
2017-01-15 16:00:00,304.22,12.85,23.17,-9.51,85.0,0.45
2017-01-15 17:00:00,0.0,0.0,0.0,-10.57,87.19,0.49
2017-01-15 18:00:00,0.0,0.0,0.0,-10.27,86.88,0.42
2017-01-15 19:00:00,0.0,0.0,0.0,-10.13,81.69,0.53
2017-01-15 20:00:00,0.0,0.0,0.0,-10.7,85.38,0.56
2017-01-15 21:00:00,0.0,0.0,0.0,-11.38,87.38,0.66
2017-01-15 22:00:00,0.0,0.0,0.0,-11.06,84.94,0.73
2017-01-15 23:00:00,0.0,0.0,0.0,-11.03,82.44,0.96
2017-01-16 00:00:00,0.0,0.0,0.0,-10.96,82.88,1.2
2017-01-16 01:00:00,0.0,0.0,0.0,-11.23,89.75,1.26
2017-01-16 02:00:00,0.0,0.0,0.0,-11.27,96.75,1.28
2017-01-16 03:00:00,0.0,0.0,0.0,-11.02,100.0,1.31
2017-01-16 04:00:00,0.0,0.0,0.0,-10.34,100.0,1.31
2017-01-16 05:00:00,0.0,0.0,0.0,-8.85,100.0,1.44
2017-01-16 06:00:00,0.0,0.0,0.0,-7.88,100.0,1.46
